terc,index
060305,0.25050803
060306,0.8003797699999999
060307,0.35886732
060308,0.01553639
060310,1.1968009899999998
060311,1.2005353300000001
060312,0.8432109399999999
060313,1.87894735
060314,0.3730847
060315,0.9478895900000001
060401,25.04514214
060402,1.53034077
060403,0.54629229
060404,0.00221638
060405,0.8580632300000002
060406,0.0028554400000000003
060407,0.66513742
060408,1.8903270399999998
060501,0.7159731900000001
060502,0.40746369000000005
060503,0.5484355999999999
060504,0.69530905
060505,21.247036370000004
060506,2.25474186
060507,0.71726346
060601,15.65694726
060602,0.55639222
060604,1.1295649500000002
060605,0.006642319999999999
060606,0.34211824
060607,0.15027793
060609,0.14205058
060610,0.44689097
060611,0.00037637
060701,39.81882756000001
060702,1.6582816799999998
060703,5.412e-05
060704,0.9096315899999998
060705,0.0027280200000000003
060706,0.59656482
060707,0.78687084
060708,1.40941052
060709,0.3278274
060710,0.91492616
060801,35.198696219999995
060802,0.76074109
060803,0.82834639
060804,0.32243724
060805,1.4284562799999998
060806,1.8028929000000002
060807,0.00401808
060808,1.09149468
060809,0.39219859000000007
060810,2.00593675
060811,0.9296799299999999
060812,0.66643386
060813,0.7056775999999998
060901,11.06578943
060902,0.50264963
060903,9.414458730000002
060904,2.53489888
060905,2.5841742300000003
060906,0.82002692
060907,2.75242552
060908,3.6554489299999995
060909,0.55047642
060910,3.1735569600000004
060911,6.33551316
060912,0.78835306
060913,0.60073805
060914,1.1643406799999998
060915,0.54703517
060916,0.10026724000000001
061001,2.5947258100000004
061002,1.5323692100000001
061003,22.696142520000006
061004,2.3660885
061005,1.6914991400000001
061006,1.01339019
061101,48.383311139999975
061102,2.8769158399999997
061103,0.89059542
061104,0.9202076100000001
061105,0.02246991
061106,0.28700439000000005
061107,7.88469779
061108,8.444e-05
061109,0.8178446
061110,0.45874863000000005
061111,0.34730247999999997
061201,1.47172989
061202,0.29130928999999994
061203,0.008980269999999999
061204,0.6011574900000001
061205,18.15029905
061206,6.648249970000001
061207,0.00332122
061301,0.35666633000000003
061302,0.47615086000000006
061303,0.26970666
061304,12.64237573
061305,0.5686936
061306,0.25905423
061307,0.5153494
061401,70.82103214000001
061402,0.82050809
061403,0.6454241
061404,3.83591198
061405,1.4561471600000002
061406,1.54104882
061407,3.5149956399999995
061408,5.589493780000001
061409,0.023516669999999996
061410,0.76388294
061411,1.11090139
061501,26.04193154
061502,0.51382585
061503,0.63830233
061504,0.8905388599999999
061505,1.26204514
061506,0.00343794
061507,0.00629927
061508,1.11772451
061601,16.27507327
061602,0.69798497
061603,0.44355631000000006
061604,17.73177893
061605,0.6682132
061606,0.5585771199999999
061701,35.37964710000002
061702,1.0436990899999998
061703,3.0625489200000002
061704,0.27701136
061705,2.7537795900000006
061801,34.535844250000004
061802,0.73833209
061803,0.25182994
061804,0.4876917700000001
061805,2.18713082
061806,1.9108162000000002
061807,0.72603175
061808,0.89212059
061809,0.03729905
061810,1.03269052
061811,0.0042235
061812,2.2751245300000003
061813,0.8898827300000001
061901,19.520971449999994
061902,0.20785563
061903,0.9108353699999998
061904,0.2807655
061905,1.7377201100000002
061906,0.36987372999999996
061907,0.75617523
062001,0.6451304700000001
062002,0.25426598
062004,2.0351222
062005,1.26269632
062006,0.7699618699999999
062007,0.48414246
062008,0.56032918
062009,0.54754632
062010,0.535975
062011,0.62659022
062012,0.28995592000000003
062013,3.98370346
062014,0.01830285
062015,4.31160563
066101,62.90150461999998
066201,6.927231839999999
066301,482.9513136000002
066401,90.24763983000005
080101,22.941365780000016
080102,5.4295073999999985
080103,2.3614467599999998
080104,1.7966931400000001
080105,1.71331298
080106,2.0646182599999996
080107,4.506972510000001
080201,20.61055787
080202,0.32223404
080203,0.48874573
080204,0.5654437600000001
080205,0.029776139999999996
080206,12.890299710000004
080207,0.33005322000000004
080301,0.58497615
080302,27.992385389999992
080303,2.20735281
080304,1.8768068599999999
080305,11.361410570000002
080306,5.87440448
080401,37.999944590000005
080402,0.1311802
080403,0.9696616399999999
080404,4.605531159999999
080405,0.13263332
080406,3.71419231
080407,0.65187317
080408,0.49199359
080501,2.9661028799999998
080502,1.5963126899999998
080503,3.3137630099999993
080504,6.33726894
080505,53.998663300000004
080601,4.7862645200000005
080602,11.814067710000003
080603,1.12518651
080604,14.432886430000002
080605,0.4324170400000001
080701,2.1374932399999995
080702,1.44879925
080703,2.299875690000001
080704,14.664208249999998
080705,8.625303520000001
080801,3.4439990299999996
080802,5.22298382
080803,0.53991034
080804,0.48285611
080805,30.155279120000007
080806,5.34513891
080901,3.6813187100000007
080902,0.8612888699999999
080903,2.1807756400000002
080904,6.463150959999998
080905,1.91882669
080906,19.509497009999993
080907,1.1339594899999998
080908,0.5330135199999999
080909,0.5835326200000001
081001,0.49418911
081002,24.524571350000006
081003,0.51666596
081004,2.5031147400000004
081005,0.95575769
081006,0.46680423
081007,15.938292140000007
081008,0.44749934999999996
081009,0.00251874
081101,3.9671501800000004
081102,38.128950060000015
081103,3.378549419999999
081104,2.2745381
081105,0.35986783000000006
081106,10.087951839999999
081107,0.2680766
081108,4.23746432
081109,1.53525748
081110,0.6831262599999999
081201,7.835513540000006
081202,1.64302058
081203,14.37846072
086101,141.84815021999995
086201,168.28552541000036
100101,53.976422029999995
100102,0.09668453
100103,0.37622983
100104,2.59548923
100105,0.43368817
100106,1.90156689
100107,15.971800970000002
100108,4.55517196
100201,67.87100973000001
100202,0.6512448000000001
100203,0.33067525000000003
100204,3.4439904999999995
100205,2.1869664999999996
100206,0.03079025
100207,0.53699244
100208,0.57669046
100209,0.06704996
100210,0.54301921
100211,10.175549340000005
100301,0.6384823000000001
100302,30.265204660000006
100303,1.85483005
100304,1.66458585
100305,0.45608742999999996
100401,14.01411809
100402,0.73396036
100403,0.14700216999999996
100404,1.09114572
100405,0.15224957
100406,1.2942550800000001
100407,1.03493796
100408,0.8912714500000001
100501,52.67367897999999
100502,1.31948865
100503,0.48545126999999993
100504,1.03626262
100505,1.05944383
100506,0.12093874000000002
100507,0.19590744999999998
100508,0.6345769499999999
100509,1.6700511200000003
100510,2.06038789
100602,11.448101199999998
100603,2.7757265499999995
100607,14.309345680000003
100608,0.0270773
100610,26.59880385999999
100611,10.713765419999998
100701,0.51854449
100702,2.9970779299999997
100703,0.58145173
100704,32.02144142
100705,0.62940972
100706,0.43135259000000004
100707,0.49075625
100708,1.33465771
100801,22.03271938
100802,62.367382719999995
100803,1.24970018
100804,1.8165403500000001
100805,4.3931798
100806,2.13511295
100807,0.017538680000000004
100901,7.5312867400000005
100902,0.77840979
100903,0.28873569000000004
100904,13.463379029999999
100905,0.9706876400000001
100906,0.47542068000000004
100907,0.16888024999999998
100908,1.16103371
101001,0.20589590000000002
101002,0.99275751
101003,2.673027410000001
101004,1.3343016200000002
101005,0.07508417
101006,4.02341972
101007,0.70976433
101008,4.252845600000001
101009,6.7338287900000005
101010,2.9777097299999995
101011,4.76511531
101101,0.1103652
101102,1.2934433600000004
101103,12.582074389999999
101104,4.3359437
101105,1.1261193
101106,0.6872579
101201,49.50948204
101202,0.60470853
101203,0.9781358200000001
101204,1.2253707699999998
101205,2.58828975
101206,0.53393753
101207,1.15561211
101208,1.1978061100000001
101209,1.14541135
101210,0.25390312
101211,3.1240652300000002
101212,0.023154869999999998
101213,0.59269167
101214,0.44259949
101301,28.706629659999997
101302,6.4599623699999995
101303,0.9213837300000001
101304,0.11370625999999999
101305,1.1324101599999998
101306,1.3203028099999998
101401,55.58961503999999
101402,4.54362325
101403,0.89923067
101404,2.16535478
101405,1.0910149000000002
101406,1.97906083
101407,0.50314063
101408,0.004035069999999999
101409,2.99167446
101410,1.5143480400000002
101411,4.08128432
101501,0.67254116
101502,0.5194626
101503,0.37138954
101504,264.7352406299997
101505,0.62280873
101506,0.58550043
101507,0.53501404
101508,0.02581569
101509,0.57833233
101601,73.61141525999999
101602,0.83689023
101603,0.5004011599999999
101604,1.38327594
101605,1.5396581299999998
101606,1.46562433
101607,1.2840552499999998
101608,3.7905279400000005
101609,0.018405200000000004
101610,3.4371624400000003
101611,0.33280096000000003
101701,0.0322671
101702,0.83082779
101703,0.7093764699999999
101704,0.9246831499999999
101705,2.7355869399999997
101706,0.72155329
101707,0.74143942
101708,0.7743445499999999
101709,47.74635824999999
101710,1.19945935
101801,0.9132733399999999
101802,1.28843748
101803,1.17034131
101804,2.48312724
101805,0.61192289
101806,0.9939225999999999
101807,9.13060826
101901,50.15433229999999
101902,2.8778117699999997
101903,0.37058852999999997
101904,0.01576071
102001,11.230072350000004
102002,14.146820379999998
102003,48.41474877999996
102004,16.230433509999994
102005,0.00272062
102006,0.00987339
102007,2.7332629600000002
102008,10.670566280000001
102009,0.6082499
102101,15.275963000000003
102102,0.26059459
102103,1.9227213399999996
102104,1.3208970400000002
102105,0.76105311
106101,702.4919020500015
106201,95.39148600000004
106301,56.3796679
120101,54.08991316999999
120102,0.30776329
120103,0.55323384
120104,0.9171016799999999
120105,1.9854754
120106,3.6829321999999998
120107,1.44401949
120108,1.34826176
120109,1.2345910400000002
120201,1.0255854199999999
120202,36.40724155999998
120203,2.5594261400000007
120204,2.73939946
120205,1.6812213299999998
120206,1.50974321
120207,1.7640937
120301,5.0580302900000005
120302,3.1268284800000004
120303,50.951913169999976
120304,17.415165350000002
120305,23.127171149999988
120401,0.25181748000000004
120402,9.405409220000003
120403,0.19686341000000002
120404,0.19124585
120405,0.6893348
120406,0.36147384
120407,10.483254509999998
120501,54.44652378000002
120502,2.4931915599999996
120503,3.5291734100000003
120504,0.19645353999999998
120505,0.56262823
120506,1.4071495499999995
120507,0.9033621499999999
120508,1.3134837
120509,0.66331785
120510,2.07766262
120601,3.6004968699999997
120602,0.18518059
120603,0.7970436999999999
120604,0.49635736999999996
120605,4.320218239999998
120606,24.664409629999998
120607,10.013952960000003
120608,2.7364231699999997
120609,8.361863520000004
120610,3.2916879399999996
120611,37.52848248000001
120612,4.49687202
120613,0.36426085999999996
120614,7.1205463600000005
120615,30.375857269999994
120616,21.17767245
120617,8.72175752
120701,34.13151176000001
120702,16.18037741
120703,2.06276711
120704,1.6193466
120705,1.8138720099999999
120706,1.82106388
120707,0.06214825
120708,1.9774014
120709,0.29619535999999996
120710,0.8697421000000001
120711,1.17838444
120712,2.96881394
120801,1.7657381399999996
120802,0.55921766
120803,0.66825115
120804,1.44311714
120805,20.568141480000005
120806,0.56583562
120807,0.32134745
120901,9.04658011
120902,1.68358674
120903,55.40229580999998
120904,2.14419586
120905,0.7708189299999999
120906,1.8598336199999999
120907,11.803640479999997
120908,1.3893983199999997
120909,1.6208162300000002
121001,9.85214223
121002,4.19413665
121003,2.14273388
121004,0.95110237
121005,1.5176888000000002
121006,1.9992722799999998
121007,11.04167025
121008,0.98595572
121009,4.28616364
121010,3.4289737500000004
121011,3.1303893900000004
121012,1.4644747100000002
121013,4.45356835
121014,2.81417041
121015,1.06892778
121016,11.879620969999998
121101,61.62864804999997
121102,6.154823810000001
121103,5.387232829999999
121104,2.0170590300000004
121105,3.664554549999999
121106,2.89796348
121107,0.38807694000000004
121108,1.86373349
121109,0.26375448999999995
121110,0.8139246499999999
121111,2.5944666600000006
121112,14.40985814
121113,1.4938299099999999
121114,4.56841333
121201,8.420735699999998
121203,2.26771893
121204,7.203217389999998
121205,43.29991377
121206,0.6395330399999999
121207,8.47604574
121301,72.17727057
121302,8.423190040000001
121303,8.994050779999998
121304,36.51060652000001
121305,1.91291344
121306,0.13146258
121307,1.34058023
121308,1.56562974
121309,8.048770999999999
121401,0.6456161799999999
121402,1.34590812
121403,1.6413632799999998
121404,0.18211807000000002
121405,10.123148799999997
121406,0.19963861999999996
121501,0.50281089
121502,30.884184789999992
121503,1.4761789199999997
121504,0.1062072
121505,0.08473803999999999
121506,6.035381820000002
121507,3.29331753
121508,2.99737373
121509,1.7612651600000002
121601,1.4449771999999999
121602,1.6052379300000001
121603,1.4625253299999996
121604,1.00769135
121605,0.96063767
121606,1.36306201
121607,0.7697474299999999
121608,2.7656414799999998
121609,0.40330648999999996
121610,0.15128568
121611,3.4654522899999995
121612,0.58419293
121613,3.2599302699999995
121614,4.2779207999999995
121615,5.27103874
121616,0.92116595
121701,68.64064685000001
121702,1.17632715
121703,18.49622331999999
121704,4.163977090000001
121705,5.446837940000001
121801,21.943757519999988
121802,1.64914203
121803,15.046651050000001
121804,0.8850938899999999
121805,0.41526421999999996
121806,1.7398506599999999
121807,0.7607802199999999
121808,0.07207045000000001
121809,44.93533110000002
121810,1.0257004200000002
121901,0.7669402000000001
121902,7.057637660000003
121903,6.305373409999999
121904,34.99005048000001
121905,59.44811127999999
126101,1266.7259868600008
126201,107.83682392000001
126301,172.88176592000005
140101,14.916338130000003
140102,1.74597793
140103,0.34048166
140104,0.03269844
140105,0.81150731
140106,0.23769361000000003
140201,61.717461820000004
140202,0.03824246
140203,2.4808499200000003
140205,0.8287415
140206,0.78920579
140207,3.9814105099999995
140208,0.37354362999999996
140209,1.49726026
140301,46.50203364000001
140302,5.818888479999999
140303,1.07956107
140304,0.06266722
140305,0.8805322099999999
140306,0.00271235
140307,2.72435864
140308,0.42002177999999996
140309,0.43021202
140310,3.4626449800000003
140311,1.8192838900000001
140312,1.05537902
140313,2.3100934599999996
140314,3.52719394
140401,26.96138059999999
140402,0.02994119
140403,0.30236767999999997
140404,0.95012685
140405,0.59090358
140501,16.10457305
140502,7.975974399999999
140503,1.4610787300000005
140504,65.50599282000002
140505,2.3985399700000003
140506,4.00704441
140601,1.68072843
140602,4.15354066
140603,3.2299594600000003
140604,1.13406265
140605,43.36075340999998
140606,1.15949351
140607,3.948089149999999
140608,6.873644809999999
140609,1.08220424
140611,12.797484959999998
140701,0.00101395
140702,0.92600453
140703,0.8328256599999999
140704,0.22295525
140705,30.01663178
140706,1.5015158
140707,0.39633814
140801,51.514448439999995
140802,15.40871121
140803,10.41625533
140804,8.732601469999999
140805,6.09254542
140901,0.01513164
140902,1.03136766
140903,8.714890629999998
140904,0.39363392
140905,0.9254087900000001
140906,0.52001741
141001,0.25576307000000004
141002,10.796809509999997
141003,0.30103981999999996
141004,0.27185226
141005,0.68569598
141006,0.008083459999999999
141101,18.40298747
141102,0.00676066
141103,0.8382638
141104,1.17079879
141105,0.18843955
141106,0.00270945
141107,2.87542136
141108,0.21754977
141109,0.22998844
141110,0.01727881
141201,73.23496329999999
141204,1.7883411200000001
141205,2.54165479
141206,1.23195996
141207,11.006887940000004
141208,0.44828336999999996
141209,3.28573222
141210,0.26702824999999997
141211,0.11653021000000001
141212,2.8344791
141213,2.00914332
141214,0.9829063299999999
141215,22.66886162000001
141301,46.50685891
141302,0.34164172000000004
141303,0.40543484
141304,0.95687355
141305,2.103142380000001
141306,0.7289749899999999
141307,1.3801153999999998
141308,0.11906786999999999
141309,0.86822661
141310,0.76260526
141401,41.15159555000001
141402,5.0318381200000015
141403,2.31379801
141404,11.556859949999996
141405,1.30423621
141406,3.6328415400000003
141501,1.6443804100000001
141502,0.02312852
141503,0.90985136
141504,1.19208813
141505,3.9283366299999996
141506,2.80119742
141507,1.6183879
141508,4.277919980000001
141509,0.06243290000000001
141510,1.5082391899999998
141511,0.59422382
141601,28.90149349999999
141602,0.28664574000000004
141604,0.87936609
141605,3.3808718499999992
141606,0.20641710000000002
141607,0.8208341499999999
141609,0.021358509999999997
141610,0.6668226399999999
141611,0.48152912999999997
141701,13.294548630000003
141702,39.374301
141703,2.945920599999999
141704,13.72914549
141705,2.5495354100000003
141706,0.5285427699999999
141707,0.1359343
141708,5.98531469
141801,22.436380899999996
141802,29.49591177999999
141803,23.332355560000003
141804,150.00620972999997
141805,3.76578692
141806,13.869881720000004
141901,2.9348397299999998
141902,1.5957345500000004
141903,1.43360486
141904,0.78517361
141905,2.53867623
141906,6.148892540000001
141907,1.38860091
141908,1.17807475
141909,0.5179970300000001
141910,1.6281823
141911,0.87348459
141912,1.8440392900000002
141913,0.13542155
141914,1.77186595
141915,2.1807434999999997
142001,30.244307030000012
142002,4.7960566700000005
142003,1.5251118499999996
142004,1.21314891
142005,0.6951337399999999
142006,0.61960889
142007,1.00802219
142008,1.9189457100000002
142009,0.03544872
142010,0.35385474999999994
142011,1.5698140900000002
142012,1.5140577899999998
142101,20.536942969999995
142102,68.14561898
142103,21.287058460000004
142104,20.860341279999997
142105,15.345466329999995
142106,82.78420172999999
142201,31.640520920000007
142202,0.06739942
142203,0.23361421
142204,1.2048948700000002
142205,0.41815174999999993
142206,0.47125890000000004
142207,0.00730332
142301,0.06843067
142302,0.40483253
142303,0.34624999
142304,0.38222591000000006
142305,1.29056849
142306,10.086433959999997
142307,0.06306006
142308,0.74699673
142401,0.5665900899999999
142402,0.9832133599999999
142403,0.19136416
142404,32.26288499
142405,0.8041965200000001
142406,0.94135226
142407,1.08406367
142501,14.2789222
142502,1.48640066
142503,3.5168370299999996
142504,1.32912533
142505,3.90404428
142506,5.6710000000000004e-05
142507,0.16713327
142508,0.20716236
142509,0.8286769900000001
142510,3.6643145699999993
142511,2.7173696399999994
142512,1.8019409899999999
142513,1.0776348399999998
142601,0.40370010999999995
142602,0.28061703
142603,1.81211013
142604,0.7608681
142605,1.26663719
142606,0.37282434000000003
142607,0.33760712000000004
142608,0.39209698
142609,1.34373289
142610,0.6371185699999999
142611,0.7898340799999999
142612,0.42046888000000004
142613,2.6953031200000006
142701,32.30521936000002
142702,1.1147691000000002
142703,1.0898654800000005
142704,0.7170231799999999
142705,0.28745466
142706,0.39384503000000004
142707,0.0466648
142801,60.743429000000006
142802,0.67881092
142803,1.20538707
142804,1.65454121
142805,0.8649711800000001
142806,0.8020279300000001
142807,3.76591126
142808,6.090815380000001
142901,27.108352799999988
142903,0.15711839
142904,0.63962293
142905,1.3236571699999997
142906,0.4799955
142907,0.27500891
142908,0.00532299
142909,0.44800879000000005
143001,0.74058852
143002,0.1069727
143004,2.0368088099999997
143005,15.827495669999998
143201,29.950236169999997
143202,10.07396535
143203,0.9819572500000002
143204,5.73516174
143205,48.31631024
143206,32.804401169999984
143207,17.717479920000006
143301,19.322688309999993
143302,0.6402437
143303,0.35204485999999996
143304,0.02436306
143305,0.23460624000000002
143306,0.43273401
143307,1.2317080599999999
143308,0.7328254999999999
143309,0.02488118
143401,11.30104541
143402,47.02998757000002
143403,50.19600347
143404,16.41626257
143405,3.1440358
143406,1.37178763
143407,1.6609005500000003
143408,0.5765245300000001
143409,25.819785939999996
143410,0.15060369999999998
143411,9.853762850000004
143412,58.138191019999994
143501,0.88721028
143502,1.1592163700000002
143503,0.8993313900000001
143504,0.53407895
143505,52.65526851
143506,2.0889885299999995
143601,0.40218661
143602,0.57364214
143603,0.30790664
143604,0.7063723900000001
143605,14.030885719999999
143701,1.9390562400000002
143702,0.0083322
143703,0.37763554
143704,0.28138047
143705,0.4757955
143706,21.07891774
143801,49.33780869999999
143802,11.67264084
143803,1.38245093
143804,18.24643100000001
143805,1.02217812
146101,71.6928947
146201,148.36891350999994
146301,225.33911288999985
146401,105.24873842999997
146501,3228.2512548300124
160101,33.552515830000004
160102,2.1282406
160103,8.36829445
160104,4.517922010000001
160105,1.09976156
160106,0.37482969999999993
160201,0.7364878600000001
160202,1.26743657
160203,10.101487569999998
160204,3.30454219
160301,51.56338683
160302,0.33898428
160303,0.6522184499999998
160304,0.58048119
160305,0.59760645
160306,1.0614833799999999
160401,1.8281768600000001
160402,28.764268359999996
160403,0.10008856000000001
160404,4.65904893
160501,2.36185839
160502,12.343675199999996
160503,1.33750416
160504,0.48817869999999997
160505,3.9776512
160601,0.7942195300000001
160602,17.162033209999997
160603,0.52217706
160604,0.21353212
160605,0.24169918
160701,8.64868672
160702,0.16923221
160703,1.7052876799999999
160704,0.5782974500000001
160705,47.26991243999999
160706,4.39878509
160707,3.8881805200000006
160708,0.45643879000000004
160709,0.5188474599999999
160801,2.8261077799999996
160802,0.07765838000000001
160803,7.23791299
160804,6.0122621899999995
160805,0.13536106
160806,0.59858411
160807,2.09346751
160901,1.8550353700000002
160902,1.3974171000000002
160903,4.62637069
160904,1.6088499199999997
160905,2.3648500099999996
160906,1.03305427
160907,7.591766879999998
160908,11.582613760000001
160909,1.5558073099999996
160910,2.0391586700000004
160911,3.6063404399999994
160912,1.2300361899999999
160913,7.481823289999999
161001,1.69412573
161002,4.066551960000001
161003,0.05444752
161004,15.094561380000002
161101,1.15906377
161102,0.81965607
161103,0.5633354399999999
161104,1.23138128
161105,14.849740920000002
161106,2.27748237
161107,3.42389999
166101,167.06972894999987
