terc,index_dens
041508,154.95137191650855
041509,83.81473836608066
041601,281.1269045884923
041602,300.27434162328905
041603,113.84330144605116
041604,378.54373326639893
041605,90.7803931379557
041606,728.252565408774
041701,702.5870570347846
041702,221.14141180203046
041703,64.98243347847122
041704,444.384088525278
041801,1067.1518501572777
041802,292.38549751969657
041803,154.07141326986016
041804,459.33680750350635
041805,234.7146453319894
041806,299.2706655518395
041807,298.16512994683995
041808,334.49470695970695
041809,1.6517315573770492
041810,213.3615533128565
041811,411.01785400658616
041812,301.06560541462375
041813,43.09747584705401
041901,474.03614555073244
041902,306.36705205582797
041903,185.96220547180343
041904,444.98081360226047
041905,287.23030565760473
041906,563.0765201449939
046101,1052.8917657950221
046201,824.0005146902498
046301,1069.2678465585313
046401,863.188241561268
060101,784.400634522316
060102,771.8839226719913
060103,26.747905661678505
060104,54.806635426429246
060105,0.842649345723497
060106,148.4878814772402
060107,118.60131211750303
060108,9.189820638248312
060109,149.7822441025641
060110,29.980101590952657
060111,139.01769112723215
060112,119.7266115423557
060113,182.54072768878717
060114,246.4547744196233
060115,88.21095536086776
060116,115.24411014405763
060117,115.0452741338715
060118,330.3955248618785
060119,228.12578085928618
060201,1114.1326633644503
060202,36.20884709480123
060203,19.033771496934342
060204,85.912672
060205,238.51889071487258
060206,176.68212901643366
060207,138.21215788688255
060208,133.38010128780206
060209,179.69877497621317
060210,116.69079847908745
060211,60.72296261506669
060212,419.96598671296994
060213,82.5699974213512
060214,115.28118297587133
060301,567.3433088404134
060302,241.42152506963788
060303,51.80175938850116
060304,242.96338367154314
060305,109.27719670710572
060306,191.71189506468613
060307,100.80103060937937
060308,12.414461538461538
060310,220.76564969674695
060311,151.35011146963922
060312,148.52766156293498
060313,277.9733619763695
060314,122.53921503957784
060315,171.6384023388117
060401,1479.7297184069887
060402,235.08186024551455
060403,109.14747488674412
060404,4.496632766085993
060405,123.06108586221777
060406,8.900601466992665
060407,148.99040204353622
060408,234.22967801387682
060501,193.47155548724257
060502,137.59353994490363
060503,87.60638476436411
060504,94.89001726817474
060505,680.8791077078853
060506,501.39547461050205
060507,153.2805837837838
060601,782.4434670409763
060602,120.6773245901639
060604,126.78732730873978
060605,2.0668354132328703
060606,98.08057032115171
060609,57.21902275769746
060610,0.10288775261748234
060611,0.7097405303030303
060701,1154.1101765842811
060702,225.2381963763881
060703,3.7988507718696396
060704,0.6832607785684387
060705,11.65224722184113
060706,97.11674899982604
060707,118.34920875684128
060708,160.6668248217833
060709,0.6983260869565218
060710,141.52361503806122
060801,1451.392334635716
060802,189.42207222914072
060803,141.32446242971545
060804,116.94405366207396
060805,218.37832252085263
060806,570.550018972332
060807,2.8465315087007945
060808,193.07413349347976
060809,60.71794527202072
060810,388.5209427093313
060811,59.00223239989531
060812,138.83935628437564
060813,164.02000315955766
060901,830.5867063101281
060902,130.3284186786946
060903,649.8019996544873
060904,279.3149530127142
060905,94.4186708645337
060906,0.000944891640866873
060907,167.75130227670755
060908,249.38612267946633
060909,94.20530607530608
060910,3.0999739780072195
060911,293.6251561558546
060912,89.95664124953882
060913,98.00781307473669
060914,167.2756373130786
060915,187.61254357798165
060916,36.093565459610026
061001,289.66490830909316
061002,259.9078539862118
061003,972.2025931670332
061004,255.74075157267413
061005,293.1423268455199
061006,175.83732071540197
061101,1585.826246581817
061102,1125.2029452054792
061103,171.90363946800863
061104,113.79725129384704
061105,29.334678979290754
061106,64.43714975845411
061107,79.94281494442157
061108,0.22503474903474904
061109,103.05838788870703
061110,65.75682184160446
061111,22.51114608204903
061201,223.30734229418047
061202,46.15821913580247
061203,0.5059241192411924
061204,69.18881724845996
061205,671.2221904147357
061206,472.7782843763305
061207,189.70291162365837
061301,90.99665643387056
061302,152.8035327635328
061303,104.39081975967957
061304,875.3366574067644
061305,114.84767945544547
061306,57.40042927046264
061307,205.01750390015602
061401,1455.2175460551387
061402,198.24273908523907
061403,174.89901719901718
061404,699.6087976495402
061405,148.317378618646
061406,226.34516640461217
061407,1192.5000848608283
061408,574.6972916666665
061409,158.16464056588254
061410,164.74622313870196
061411,171.69103023690775
061501,1576.92465007377
061502,85.3821642917016
061503,46.984542056074766
061504,47.11599825087456
061506,2.2459482545184453
061507,12.987614985783575
061508,170.48670021347974
061601,1065.7501961641783
061602,97.56569331842327
061603,109.02018946850393
061604,917.7276321873003
061605,130.44420023464997
061606,176.16043519394512
061701,985.2778785626414
061702,104.53463487929479
061703,267.2720660135071
061704,0.5461735759021772
061705,312.14120013522654
061801,1902.9713135526106
061802,218.09490571776155
061803,77.49316825775657
061804,151.42207917705736
061805,337.96982102180283
061806,350.6641432181972
061807,144.00307462686564
061808,115.10088505126822
061809,80.48293483837867
061810,267.5610015487867
061811,11.842545068928949
061812,416.9435877305095
061813,201.92708398656217
061901,1464.9305699123206
061902,74.88341704987619
061903,1.3820879717621506
061904,134.59241742460506
061905,419.04300072481277
061906,83.18029934210526
061907,196.68355729166666
062001,116.37059965487491
062002,131.16117059426227
062003,0.5899004065040651
062004,304.13935037424085
062005,144.78175540496935
062006,26.96636443817252
062007,63.59427358316411
062008,69.8980717728977
062009,81.51841248506574
062010,134.7160997067449
062011,83.2063145631068
062012,59.81589253597123
062013,300.29266882766075
062014,7.320939504843919
062015,351.1224816424397
066101,964.1069098157147
066201,1314.912640774177
066301,1427.972288608059
066401,1457.120097116557
080101,564.6209177001127
080102,399.3129807286538
080103,256.30399143340975
080104,176.60336352172416
080105,249.05292838503917
080106,175.9681955575911
080107,356.29757317929904
080201,1297.4130788281493
080202,95.74292706030946
080203,52.372284223203536
080204,114.88157294213532
080205,51.334686362363456
080206,676.9902460456942
080207,93.24820256776034
080301,135.39394633356466
080302,1141.1795326271526
080303,392.9801016223926
080304,470.61199157500585
080305,980.9627003658135
080306,665.4786545965351
080401,1001.6062791059484
080402,290.733312962963
080403,285.6004162895928
080404,277.85701663725735
080405,44.646357864357846
080406,322.79570786516854
080407,56.280007114399545
080408,133.7652789458929
080501,515.5592218440594
080502,362.3096411092985
080503,480.86040383406663
080504,622.2107782702815
080505,2694.083663395926
080601,708.5560594394826
080602,695.7337790799886
080603,318.91346476096595
080604,861.464730248774
080605,99.93485283893395
080701,460.53074899214937
080702,461.15837046467215
080703,493.3362092191119
080704,1017.4284320468727
080705,1405.2852616877387
080801,811.9317625596408
080802,751.7423549695741
080803,110.8652247301276
080804,142.09947244711412
080805,1052.5107551143205
080806,675.42922947873
080901,613.5548285300275
080902,167.91740560292325
080903,160.2697666266026
080904,606.3463592567105
080905,289.3835698353691
080906,749.0807522839204
080907,629.8253478195262
080908,157.09096937258403
080909,135.8943438290048
081001,200.588077181208
081002,970.269046890928
081003,135.5470854540584
081004,512.5410376667155
081005,238.98464687621262
081006,104.87737243130917
081007,548.8599265385551
081008,198.91673777777774
081009,13.190761435223212
081101,1926.6406573541506
081102,1081.3922642778361
081103,780.4247876447877
081104,329.30054480286736
081105,1.7142459259258962
081106,577.3724531906763
081107,148.74378933847143
081108,984.0321926734766
081109,121.8911232243145
081110,76.556600210714
081201,618.9796788701277
081202,308.43718469814706
081203,683.5630970892197
086101,669.0821551633279
086201,1181.643727703853
100101,969.2558669369048
100102,10.730107784431139
100103,70.29849398740218
100104,363.0143751962324
100105,65.4886706123378
100106,374.5953723404255
100107,510.5925658773528
100108,310.85410990039446
100201,1504.231458839159
100202,122.32057609307562
100203,175.58902814657463
100204,491.95274382157925
100205,449.48604343720496
100206,8.57858650757227
100207,213.27847709451092
100208,166.96008787346221
100209,29.99977482911138
100210,138.96128892291983
100211,890.2863210673922
100301,125.57377358490568
100302,1094.353810473635
100303,138.00385691823897
100304,177.32563126803132
100305,130.63878614371598
100401,1090.652021743826
100402,147.6112873085907
100403,1.8206172270842929
100404,109.82177435897437
100405,19.59051905541266
100406,381.88763758389257
100407,0.0038601901824723717
100408,104.5293080980453
100501,1910.8088050179974
100502,251.11425680786687
100503,166.8217422680412
100504,223.47755498059507
100505,311.903562704796
100506,1.2009840741621107
100507,31.54468267358858
100508,103.06402374868478
100509,540.1587106446777
100510,242.9014190258484
100602,726.878223638146
100603,426.48193217313695
100607,686.262826524926
100608,8.461661136053074
100610,2124.1969554055336
100611,908.1298311082513
100701,89.61979840111226
100702,288.81774326923073
100703,120.5342697811448
100704,928.6886062728024
100705,183.62819604233775
100706,64.98506902086677
100707,45.17063352570828
100708,227.23524880708928
100801,694.9398921729611
100802,997.0293195748307
100803,262.40717005347597
100804,265.9493011583011
100805,568.3091238591917
100806,285.77165113335633
100807,8.826096832814123
100901,846.3421135060954
100902,195.18166918429003
100903,1.7173505404809177
100904,787.5646770543177
100905,191.45810739614996
100906,100.61102353930222
100907,1.1444595483446613
100908,176.0181383817895
101001,69.23988604651161
101002,140.4042653799759
101003,316.39254509018036
101004,104.54235934664248
101005,3.7444148624926856
101006,169.1814633957592
101007,201.1734156729131
101008,346.67461856841425
101009,422.96129987760105
101010,24.332060641496835
101011,605.3897257142858
101101,27.91318367346936
101102,220.1247847301952
101103,854.5063925609123
101104,650.4330118588371
101105,171.22446508648304
101106,138.58955828963292
101201,1094.387898918706
101202,128.41772171593686
101203,162.63519201995015
101204,212.41135827780616
101205,444.17997609289614
101206,2.520675553547221
101207,257.21152459381256
101208,280.8131021555764
101209,229.84618426588136
101210,50.31463544181555
101211,437.908991963908
101212,27.65257589365906
101213,121.91947774349936
101214,87.10249753208292
101301,1082.3248273668378
101302,307.7532850670693
101303,233.91310738766182
101304,72.33527979981803
101305,585.0809534246577
101306,240.6725037037037
101401,1297.3799733966064
101402,329.2504187175043
101403,201.39651063829788
101404,337.1192984934087
101405,196.80165549719254
101406,363.2227931730593
101407,175.01983657858136
101408,39.62141224565641
101409,321.15181110493285
101410,335.0910681855704
101411,571.9440075746949
101501,166.51930168986084
101502,91.15987190735217
101503,140.37300488905603
101504,374.3954192654193
101506,37.620155258764605
101507,153.71901600474212
101508,30.258435534591197
101509,225.80980791394543
101601,1170.9597101143636
101602,122.7093982192201
101603,121.32971706864559
101604,193.70098829132766
101605,690.5065469323545
101606,120.03178055555557
101607,112.4414390125061
101608,117.59243465111253
101609,31.32668685429283
101610,396.33525722430994
101611,485.9151409518036
101701,190.28731968271535
101702,175.72006643046944
101703,172.17620928990922
101704,171.86233679525225
101705,441.20956475808157
101706,160.89777012005337
101707,113.5783425245098
101708,251.99889290012032
101709,1495.6064388592595
101710,179.2309243570348
101801,137.7428595890411
101802,322.3439387088671
101803,191.91929297900262
101804,583.169334206505
101805,107.19110779188446
101806,195.42679563492064
101807,689.3708233312275
101901,1200.5510833996
101902,385.84801259238975
101903,97.36692854398771
101904,6.163102037476467
102001,774.870062673599
102002,937.6570088265837
102003,791.5668561221752
102004,452.27080152671755
102005,0.5984471662860493
102006,25.796281942078366
102007,214.57264494861352
102008,887.2985924996083
102009,128.70532977558844
102101,1157.8330471380473
102102,54.03081048456629
102103,173.93783486650216
102104,389.6809226190476
102105,78.12684244099512
106101,1027.6522056856343
106201,1291.158577591537
106301,1134.18569223066
120101,1752.1253556654224
120102,89.12602807227115
120103,76.3195273173726
120104,28.893129215477455
120105,245.29368427473463
120106,218.46497610681655
120107,124.68928251514886
120108,108.58551052910988
120109,136.9552077363897
120201,127.54541064547205
120202,1049.0285015720663
120203,255.07943338748987
120204,195.30229808605947
120205,195.13853270330765
120206,65.50584283513098
120207,186.01599322679647
120301,691.4074722111161
120302,251.73711663185662
120303,840.4877155412646
120304,789.6469338010432
120305,710.6498068363894
120401,23.397971516551195
120402,463.14144490448865
120403,58.76596026490067
120404,64.80886936145285
120405,87.16883274824474
120406,68.06048668997043
120407,583.8764534043363
120501,1920.4004263523186
120502,347.2136001190122
120503,373.8779263565891
120504,52.360151515151514
120505,82.51112061338839
120506,164.92209378663534
120507,170.41333333333333
120508,237.94691903640643
120509,133.58140728810147
120510,0.9987600174850649
120601,249.14906905683432
120602,215.87477420192064
120603,28.523025155178047
120604,167.031496350365
120605,162.29844165668533
120606,748.033573582911
120607,524.9306206028714
120608,127.57201733357917
120609,666.3987039239001
120610,390.78117580447287
120611,875.9504057273762
120612,378.04782031536485
120613,57.72462319339298
120614,305.91522235225284
120615,2570.316666408729
120616,726.1137255558035
120617,303.4304566814765
120701,2186.2468881257437
120702,1563.2161594936701
120703,201.59971508547437
120704,101.79261808987472
120705,274.5934794207317
120706,316.7223990758755
120707,67.43918436406068
120708,194.86310218617075
120709,59.79628189826656
120710,63.85986273443869
120711,171.9473511686021
120712,468.6561641337386
120801,199.7719716024341
120802,91.13966241932813
120803,144.7411111111111
120804,278.22979005743707
120805,1044.8192069158981
120806,225.172303706656
120807,91.45346044393854
120901,613.2488923679059
120902,61.65148265609514
120903,1294.7190727599373
120904,183.3287966543754
120905,118.84214873466854
120906,207.0095809376382
120907,730.5051495612865
120908,128.1491355377497
120909,207.77952920544988
121001,1497.042125
121002,154.00259342482806
121003,62.997835296660554
121004,106.7558305018551
121005,1.7322604375656825
121006,144.1015952905536
121007,757.6381460336532
121008,196.5381204977079
121009,215.2164067592034
121010,100.64447812051652
121011,258.5574625314043
121012,235.08724495611537
121013,331.8618264494127
121014,192.40187157752607
121015,284.02798299229346
121016,287.384450845177
121101,1788.353101368383
121102,867.2739740730417
121103,126.44942729721375
121104,205.53667795726943
121105,207.93299400877282
121106,6.22960766961652
121108,196.52299382058385
121109,81.19314017682952
121110,16.74311053682603
121111,174.89245535714292
121112,820.7662291043464
121113,290.881645734084
121114,404.6989696097825
121201,808.6653597767589
121203,153.78953380553773
121204,489.02098519858015
121205,921.1421983034405
121206,90.9051879699248
121207,396.39990604322907
121301,1891.594007825306
121302,389.37077934361093
121303,796.3180554694765
121304,1021.1476243401762
121305,206.6358882695104
121306,76.78698363127289
121308,232.81304502897908
121309,1139.76259315098
121401,59.66061176992131
121402,247.697536311822
121403,325.1948515721061
121404,49.54650575357845
121405,541.2191982624882
121406,57.566786895100684
121501,1386.3022666418742
121502,2637.0501216544994
121503,201.11800759437122
121504,55.83894805382724
121505,111.51269247886076
121506,377.31573120558534
121507,264.7831506734712
121508,288.28570403884356
121509,313.0293327402135
121601,126.42114770191878
121602,109.40745613054655
121603,130.54101555411538
121604,42.41529446210473
121605,60.0059602443317
121606,54.687318373312685
121607,21.536904267931238
121608,125.15693921801775
121609,72.74356086591965
121610,498.60934995249
121611,125.00936727541043
121612,0.06055301877219685
121613,197.55380906173022
121614,253.14344220301004
121615,216.88377958187417
121616,115.74564965343416
121701,2587.3976174745762
121702,154.8781649714365
121703,76.19081796549673
121704,443.4442451554754
121705,379.036299563244
121801,509.3720452188339
121802,202.58814560045863
121803,580.6350234460742
121804,141.20266259836197
121805,104.18717054263563
121806,188.5685195180723
121807,109.47817889505991
121808,78.4349713589275
121809,1029.1740170804583
121810,99.39631384812765
121901,25.160150161566236
121902,441.54704200032694
121903,660.1870602922137
121904,1152.2421881167904
121905,933.6902646744932
126101,1611.544488880013
126201,1296.1860175258475
126301,1202.009545929357
140101,863.5328592361046
140102,297.81207127351666
140103,87.5245987654321
140104,1.5806450396076952
140105,144.36148405487262
140106,85.99333936324167
140201,1405.9986938061936
140202,17.74585174825175
140203,415.01717678777766
140205,232.8327359550562
140206,207.54166433891993
140207,284.4434152499579
140208,74.6333534136546
140209,192.76447262844573
140301,2458.224465105732
140302,1233.6809472595658
140303,206.34237111448064
140304,33.99957329921734
140305,92.25680847819457
140306,0.5666465643274671
140307,148.3193531976744
140308,0.8219806663924312
140309,104.64420811202318
140310,441.21530547209323
140311,220.29219188101914
140312,173.07239214069799
140313,368.4610458262027
140314,469.1600701754386
140401,1344.8418220270048
140402,10.844177648040034
140403,85.24082738944367
140404,66.63134535136038
140405,7.731439801406681
140501,1277.0645359572402
140502,1352.9332586611097
140503,407.65527876188696
140504,1184.464826169661
140505,459.5351218148415
140506,342.18656480158296
140601,265.5713951325376
140602,482.834160574059
140603,188.85806942752745
140604,371.34932928884393
140605,1761.2293825633087
140606,215.91343697635446
140607,450.9384387695879
140608,289.7202435830278
140609,225.04019154694979
140611,629.8663655276437
140701,1.0216993202718911
140702,130.24573174157305
140703,213.63326673585885
140704,12.782183584760931
140705,1007.5011530584381
140706,238.23082800654078
140707,101.34297192892095
140801,1089.6566477726778
140802,685.9158695761729
140803,289.32676566314063
140804,663.042470218615
140805,232.60564819554648
140901,5.038456896551724
140902,181.3172098092643
140903,795.1124874072714
140904,88.6329554375433
140905,160.05288205836644
140906,46.17986247947455
141001,91.58885479843026
141002,1035.3980178588038
141003,102.78970297029704
141004,60.024255847650586
141005,204.86908383751086
141006,68.93397370653096
141101,935.6451352191484
141102,1.3367664897649734
141103,162.25630126336247
141104,185.19416179491236
141105,108.83248267898382
141106,12.621422902494329
141107,866.0913366560942
141108,112.53860268714011
141109,61.6447723753484
141110,39.002243942731276
141201,1559.4916623978527
141204,293.0166365280289
141205,207.68087276154571
141206,234.99545621351126
141207,642.7481141499668
141208,85.11734298571707
141209,635.8899965546942
141210,98.75254407125625
141211,231.79699736554642
141212,331.851736485711
141213,272.99284439115377
141214,150.60262840323765
141215,1039.6812184368741
141301,1577.2658113171292
141302,112.87259429321088
141303,2.525925692695214
141304,232.62130434782605
141305,138.17541106931756
141306,151.650049689441
141307,336.03318115234373
141308,24.832354619267065
141309,2.7248672785909203
141310,147.15157672364123
141401,1404.5051518211578
141402,466.8351944416674
141403,244.9537967248131
141404,689.7656538480775
141405,265.30904861416633
141406,588.8057826304386
141501,246.23505564142198
141502,16.22254784688995
141503,188.1962148337596
141504,116.42969147005445
141505,367.9146169461606
141506,56.67090815802975
141507,202.98411919264302
141508,437.71448530823903
141509,29.329112656467313
141510,118.83583463338532
141511,124.74773243584352
141601,1221.9561114096364
141602,22.20449814126394
141604,313.3327746077033
141605,2.136460184626003
141606,76.12204828366653
141607,69.65479357442184
141608,71.34673342354533
141610,147.09411585365854
141701,562.2404010798305
141702,891.0353642280073
141703,248.2080695178053
141704,881.3550361567002
141705,360.9925839007783
141706,144.79337530796604
141707,1.9517589118198875
141708,372.3810942455822
141801,839.0795264049492
141802,1112.1865914888451
141803,648.9406027576249
141804,1798.9505408841692
141805,215.88841205139565
141806,1103.4648448171522
141901,314.78948483177055
141902,239.85067775874725
141903,158.59612676908188
141904,136.67511191992722
141905,332.64920634920634
141906,556.9832621341575
141907,258.64566487886077
141908,199.1016152939195
141909,134.42586180904524
141910,177.65024639211546
141911,192.94464463558174
141912,226.01713063956376
141913,280.8146532587834
141914,248.49479738198025
141915,394.6981862391931
142001,1411.9680900557748
142002,1079.0264259681096
142003,170.71960145838565
142004,64.73162339365328
142005,192.7024681087077
142006,232.03116305160808
142007,159.48485305798246
142008,1322.585478091949
142009,53.405123394610925
142010,47.72773326878856
142011,270.8587424321052
142012,284.37425057511945
142101,915.4425463147188
142102,1142.9784771719817
142103,770.1672202542973
142104,1051.6204754142898
142105,939.5440520576851
142106,3672.4578836051332
142201,1820.7697290209794
142202,325.2354666666666
142203,0.21890976448795976
142204,172.96029641185655
142205,59.14413860283882
142207,23.714076177285303
142301,12.345746829497417
142302,89.64809239610963
142303,103.65204693998813
142304,86.7243164114961
142305,216.41390651085143
142306,885.3192104815382
142307,14.30265105386417
142308,141.7085242792109
142401,128.29072518062617
142402,205.7808840125392
142403,139.42273415703465
142404,1273.49638403889
142405,111.56198445260202
142406,143.63030148310233
142407,252.8688902640264
142501,841.6708250678784
142502,132.31170982735725
142503,246.05399520876114
142504,45.92675929884566
142505,225.5368684716877
142506,3.4492887126865672
142507,15.673024015683712
142508,21.19266619873659
142509,135.6366712328767
142510,183.19387510981957
142511,267.5590734592239
142512,138.59539342238185
142513,77.89411862360402
142601,127.80484398782345
142602,107.75089961389962
142603,214.37129336794902
142604,153.7578248530306
142605,220.77773154596102
142606,144.54659724950886
142607,107.21071292775666
142608,91.7722993351711
142609,169.3352253164557
142610,129.0857643788753
142611,105.88202463566965
142612,95.57701461854728
142613,230.26147448575952
142701,1764.995652490207
142702,119.72850681015639
142703,180.53916806440796
142704,171.6994283629287
142705,18.89282776349613
142706,118.12671083217109
142707,18.75986717557252
142801,1686.589975372185
142802,155.16804705344904
142803,149.89100930916217
142804,296.309571991404
142805,126.60189549333734
142806,230.33291870152254
142807,198.66073966642492
142808,415.6479596064217
142901,1321.4360088832486
142902,0.25340972610396867
142903,71.35171947809879
142905,222.69948540577013
142906,91.51994357976653
142907,75.31573521282473
142908,20.749398870807042
142909,114.26318252326783
143001,74.21051855617692
143002,39.165909617612975
143003,12.27275179856115
143004,183.39165799630814
143005,822.7610597840678
143201,1298.5811012869176
143202,877.0681597582854
143203,307.7832850907421
143204,590.6835772357724
143205,1709.2570319335086
143206,1021.0365363777083
143207,742.291918258369
143301,1652.166421044227
143302,133.40857431976613
143303,56.761100339311675
143304,3.797412005457026
143305,607.1294379128874
143306,113.67810562270098
143307,176.29195352839932
143308,127.74119749596122
143309,9.693104082383229
143401,605.2244303339631
143402,1346.2745086290208
143403,1219.8357265939117
143404,943.2014281638707
143405,408.25749908234434
143406,179.7012741416309
143407,112.48837942697965
143408,104.15289418921084
143409,911.3087848311164
143410,54.003231841526045
143411,478.1755992239192
143412,1117.8452574536202
143501,124.65625289598829
143502,209.54984932388922
143503,132.99129211878926
143504,79.94201499196856
143505,1231.8753111155859
143506,317.3300050150451
143601,86.99071079520213
143602,103.75394412791765
143603,48.98586864406779
143604,144.35205468271784
143605,975.4779230360228
143701,368.6728269699431
143702,29.504875293114473
143703,56.815675080716176
143704,93.30129001659947
143705,114.95387612678105
143706,1455.095090513612
143801,1230.2723649635043
143802,1216.73895847811
143803,63.33392857142857
143804,653.479935142516
143805,171.68916319267922
146101,1406.0389875320352
146201,1256.5136992495097
